D,WURZBUR,Würzburg,49.79245,9.932966
D,WURZBUR,Wurzburg,49.79245,9.932966
D,ZITTAU,Zittau,50.8960964,14.8064807
D,ZWICKAU,Zwickau,50.7185043,12.4939267
DK,ALBORG,Aalborg,57.0462626,9.9215263
DK,ARHUS,Aarhus C,56.1521676,10.2084577
DK,ARHUS,Aarhus,56.1496278,10.2134046
DK,ARHUS,Aarhus N,56.2175503,10.1077438
DK,ARHUS,Viby J,56.1290327,10.1624334
DK,ESBJERG,Esbjerg,55.4664892,8.4520751
DK,HERNING,Herning,56.1379757,8.9746623
DK,KOBENHA,Kobenhavn,55.6867243,12.5700724
DK,KOBENHA,Frederiksberg,55.678016,12.5326186
DK,KOBENHA,København,55.6867243,12.5700724
DK,KOBENHA,Copenhagen K,55.6867243,12.5700724
DK,KOBENHA,Kobenhavn N,55.6867243,12.5700724
DK,KOBENHA,København K,55.6867243,12.5700724
DK,KOGE,Koge,55.4565009,12.1818964
DK,KOLDING,Kolding,55.4894999,9.47905
DK,KOPENHA,Kobenhavn,55.6867243,12.5700724
DK,LYNGBY,Kongens Lyngby,55.7718649,12.5051413
DK,NUUK,Nuuk,NULL,NULL
DK,ODENSE,Odense M,55.3997225,10.3852104
DK,ODENSE,Odense,55.3997225,10.3852104
DK,ODENSE,Odense C.,55.3997225,10.3852104
DK,RANDERS,Randers,56.4617545,10.0371476
DK,RISSKOV,Aarhus N,56.2175503,10.1077438
DK,ROSKILD,Roskilde,55.6433478,12.0819247
DK,SORO,Slagelse,55.397636750000004,11.333716594292895
DK,SVENBO,Svendborg,55.0636926,10.6085377
E,ALICANT,Almoradí,38.1096615,-0.7919322
E,ALMERIA,Roquetas De Mar,36.7630203,-2.6115886
E,AVILA,La Adrada,40.301291,-4.6359535
E,BADAJOZ,Almendralejo,38.6846791,-6.4067802
E,BARCELO,Barcelona,41.3828939,2.1774322
E,BARCELO,Rubí,41.4936194,2.0319476
E,BARCELO,Terrassa,41.5629623,2.0100492
E,BARCELO,Viladecans,41.3163083,2.0156034
E,BILBAO,Amorebieta-Etxano,43.2201761,-2.7323154
E,BILBAO,Bilbao,43.2630018,-2.9350039
E,BILBAO,Madrid,40.4167047,-3.7035825
E,CADIZ,Puerto Real,36.5286856,-6.1902161
E,CADIZ,Jerez De La Frontera,36.6816936,-6.1377402
E,CORDOBA,Córdoba,37.8845813,-4.7760138
E,CORDOBA,Palma Del Río,37.6949622,-5.2804262
E,GRANADA,Granada,37.1734995,-3.5995337
E,GRANADA,Motril,36.7450888,-3.5207655
E,LAS-PAL,Santa Brígida,28.035684,-15.4974676
E,LEON,León,42.63414505,-5.971415104539984
E,LLEIDA,Lleida,41.6147605,0.6267842
E,LLEIDA,Alfarràs,41.8311403,0.5692934
E,LUGO,Lugo,43.0462247,-7.4739921
E,MADRID,Madrid,40.4167047,-3.7035825
E,MADRID,Alcalá De Henares,40.4818396,-3.3644973
E,MADRID,Collado Villalba,40.6431496,-3.9930128
E,MADRID,Tres Cantos,40.6065826,-3.7065333
E,MALAGA,Málaga,36.7213028,-4.4216366
E,ORENSE,Verín,41.9406091,-7.4406032
E,OVIEDO,Oviedo,43.3618625,-5.8483581
E,PALMA,Palma De Mallorca,39.58130105,2.709183392285786
E,PALMA,Sant Antoni De Portmany,38.9795733,1.3042385
E,PALMA,Ciutadella De Menorca,40.00299755,3.8614810595640465
E,PALMA,Santa Margalida,39.7222586,3.1536139
E,PAMPLON,Pamplona,42.8181992,-1.6440089
E,SALAMAN,Salamanca,40.9651572,-5.6640182
E,SEVILLA,Sevilla,37.3886303,-5.9953403
E,SEVILLA,Dos Hermanas,37.283689,-5.9226718
E,SEVILLA,Cazalla De La Sierra,37.932188,-5.7595396
E,SEVILLA,Castilleja De La Cuesta (Sevilla),37.3867839,-6.054127
E,TENERIF,Los Realejos,28.34997035,-16.584988154508487
E,TERUEL,Utrillas (Teruel),40.8127979,-0.8438735
E,VALLADO,Valladolid,41.6521328,-4.728562
E,VALLADO,Burgos,42.343926,-3.696977
E,ALBACET,Aguas Nuevas,38.0037175,-0.6650881
E,ALBACET,Almansa,38.8682065,-1.0978627
E,ALBACET,Albacete,38.9950921,-1.8559154
E,ALBACET,Hellin (Albacete),38.5106649,-1.6995137
E,ALBACET,Villarrobledo,39.2681742,-2.6042132
E,ALBACET,Casas Ibáñez (Albacete),39.2869161,-1.4706566
E,ALBACET,Tarazona De La Mancha,39.2628034,-1.9111552
E,ALBACET,Tobarra,38.5942761,-1.6886456
E,ALCAL-H,Alcala De Henares/Madrid,40.506348,-3.319695207532215
E,ALICANT,Alicante,38.3436365,-0.4881708
E,ALICANT,Alacant,38.3436365,-0.4881708
E,ALICANT,Alcoi,38.6982275,-0.4747767
E,ALICANT,Alcoy,38.6982275,-0.4747767
E,ALICANT,Javea (Alicante),38.7744269,0.1868045
E,ALICANT,San Vicente Del Raspeig,38.3964248,-0.5250339
